instance_id,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,obtained_date,valence,music_genre
43636,Éric Serra,The Diva Dance (Remix by S.W.O),29,0.00146,0.657,202240,0.896,0.471,C#,0.425,-7.399,Major,0.0494,125.011,4-Apr,0.73,Electronic
21023,Apashe,Battle Royale - Haters Instrumental VIP,35,0.0149,0.737,216000,0.819,0.435,G,0.0704,-5.841,Major,0.0878,100.025,4-Apr,0.5,Electronic
90629,Hudson Mohawke,Passports,31,0.453,0.777,142000,0.682,0,D,0.594,-6.694,Major,0.378,131.952,4-Apr,0.679,Electronic
38989,Datsik,Get Smashed (feat. DJ Paul K.O.M of Three 6 Mafia),31,0.0379,0.658,226286,0.95,0,B,0.238,-2.018,Major,0.095,139.997,4-Apr,0.526,Electronic
82565,Aphex Twin,Hy A Scullyas Lyf Adhagrow,31,0.91,0.753,-1,0.476,0.833,A,0.0552,-20.175,Minor,0.052,130.01,4-Apr,0.663,Electronic
41976,Adventure Club,Crash 2.0,55,0.00259,0.66,254879,0.652,0,G#,0.0673,-4.747,Major,0.0582,127.977,4-Apr,0.167,Electronic
73777,Flying Lotus,Eyes Above,31,0.366,0.531,72797,0.861,0.816,F,0.144,-7.376,Minor,0.0597,162.125,4-Apr,0.168,Electronic
24695,Flosstradamus,Back Again,51,0.00184,0.577,238525,0.97,0.0257,A#,0.235,-3.207,Minor,0.053,?,4-Apr,0.167,Electronic
25628,Buku,Cake Dough Cheddar,29,0.141,0.634,266707,0.797,0.2,F,0.0961,-5.083,Major,0.0623,159.979,4-Apr,0.79,Electronic
76002,Liquid Stranger,Zeal,27,0.00129,0.548,514182,0.415,0.421,E,0.0977,-14.353,Minor,0.0288,109.961,4-Apr,0.0376,Electronic
20297,Tzusing,King of Hosts,30,0.0245,0.752,-1,0.556,0.805,D,0.101,-10.724,Major,0.0421,120.006,4-Apr,0.323,Electronic
85235,DJ Krush,Kuon / Far and Away,38,0.546,0.608,303977,0.368,0.869,C,0.0896,-10.619,Major,0.0357,85.962,4-Apr,0.608,Electronic
50522,Four Tet,Pinnacles,36,0.257,0.718,500552,0.767,0.155,D,0.238,-12.314,Major,0.0493,126.018,4-Apr,0.502,Electronic
30165,Virtual Riot,Preset Junkies VIP,48,0.000988,0.562,214800,0.955,0.0371,C#,0.419,-3.067,Major,0.152,112.263,3-Apr,0.46,Electronic
65052,Primal Scream,Rocks,45,0.000183,0.635,217373,0.754,0.001,G,0.0411,-7.703,Major,0.035,127.717,4-Apr,0.96,Electronic
40162,Excision,Destroid 8 Annihilate,46,2.68E-05,0.539,309866,0.874,0.116,C#,0.319,-4.864,Minor,0.0908,128.022,4-Apr,0.159,Electronic
53165,Justice,Love S.O.S. (WWW),53,0.0612,0.391,285073,0.753,0,A#,0.663,-6.465,Major,0.0533,121.042,4-Apr,0.083,Electronic
20119,Wuki,Rock Them Bells,26,0.000951,0.796,195000,0.872,0.0975,C#,0.107,-7.25,Minor,0.0365,128.017,4-Apr,0.69,Electronic
43834,KRANE,Forgotten,34,0.000597,0.488,184884,0.805,0.636,D#,0.121,-4.478,Minor,0.0922,172.096,4-Apr,0.322,Electronic
76742,Front 242,Headhunter V3.0,30,0.00481,0.796,284427,0.951,0.857,A#,0.0656,-8.453,Minor,0.046,122.968,4-Apr,0.816,Electronic
33860,Say My Name,Burn,50,0.0786,0.609,209032,0.984,0.0302,B,0.372,-4.863,Major,0.774,154.972,4-Apr,0.263,Electronic
70855,Kid Loco,The Passenger,44,0.0601,0.675,280227,0.753,0.00727,C,0.0882,-5.64,Major,0.0264,111.495,4-Apr,0.866,Electronic
45851,Flosstradamus,Came Up - graves & Clips X Ahoy VIP Edit,31,0.0691,0.654,-1,0.965,0.000128,D#,0.172,-3.244,Minor,0.0527,150.022,4-Apr,0.341,Electronic
40650,Hot Chip,Dark Night,43,0.0106,0.612,327525,0.738,0.0956,C,0.128,-6.149,Major,0.0271,110.003,4-Apr,0.248,Electronic
37121,Bro Safari,Flip,35,0.00564,0.467,230240,0.974,0.625,A#,0.686,-2.099,Minor,0.0949,150.065,4-Apr,0.382,Electronic
28742,Chase & Status,Crawling,40,0.0265,0.616,242067,0.512,0.000624,E,0.0819,-7.472,Minor,0.0302,82.479,4-Apr,0.0855,Electronic
75338,Rob Dougan,Furious Angels,27,0.00281,0.507,356160,0.811,0.462,G,0.113,-6.863,Minor,0.0391,114.307,4-Apr,0.429,Electronic
26247,múm,Green Grass of Tunnel,41,0.735,0.472,291400,0.528,0.384,C,0.0994,-13.356,Major,0.0409,180.077,4-Apr,0.214,Electronic
20396,Bassnectar,Here We Go,39,3.27E-05,0.406,406765,0.949,0.748,B,0.861,-4.855,Major,0.0796,175.941,4-Apr,0.229,Electronic
42787,Cassius,The Missing,42,0.297,0.745,252373,0.915,0,A#,0.0732,-3.962,Major,0.051,119.929,4-Apr,0.66,Electronic
37368,Nicolas Jaar,WOUH,40,0.272,0.709,445937,0.36,0.8,F,0.0755,-13.031,Minor,0.0829,168.032,4-Apr,0.151,Electronic
90900,Kerala Dust,The Chain,47,0.0162,0.682,321763,0.492,0.0456,A,0.107,-13.151,Major,0.0569,151.016,4-Apr,0.398,Electronic
66634,Leftfield,Original - Remastered,30,0.00382,0.606,382680,0.939,0.0796,E,0.0909,-6.988,Minor,0.0878,171.964,4-Apr,0.652,Electronic
43180,Death In Vegas,Dirt,29,0.259,0.701,352600,0.98,0.78,G#,0.259,-7.515,Major,0.0609,?,4-Apr,0.525,Electronic
69180,empty_field,Yallah,26,0.011,0.791,207017,0.928,0.0823,C#,0.228,-5.063,Major,0.077,144.954,4-Apr,0.532,Electronic
29636,empty_field,History (Love Mix),28,0.0128,0.6,-1,0.572,0.348,C,0.144,-7.47,Major,0.035,113.969,4-Apr,0.32,Electronic
32313,Alison Wonderland,Already Gone,44,0.00168,0.584,241765,0.579,0.000992,C,0.201,-4.307,Minor,0.0339,135.088,4-Apr,0.0883,Electronic
86375,Wiwek,Trouble (feat. MC Spyder),35,0.0535,0.717,271885,0.983,0.491,D#,0.108,-1.615,Minor,0.0942,128.004,4-Apr,0.077,Electronic
48997,Moderat,"Invaluable Waste from the Outlying Districts, Pt. 04",52,0.118,0.573,267368,0.729,0.841,B,0.0846,-12.115,Minor,0.0449,122.997,4-Apr,0.188,Electronic
55245,Moby,Blue Paper,26,0.552,0.472,367547,0.296,0.762,E,0.0801,-16.379,Major,0.028,84.983,4-Apr,0.0594,Electronic
81679,Goldfrapp,Human,35,0.0246,0.627,276333,0.518,0.00334,F,0.0561,-10.098,Major,0.0354,127.77,4-Apr,0.238,Electronic
64728,Mount Kimbie,"Meter, Pale, Tone (feat. King Krule)",38,0.61,0.696,213653,0.793,0.819,A,0.121,-9.912,Minor,0.098,130.016,4-Apr,0.36,Electronic
67265,empty_field,Nothing Owed,45,0.362,0.641,376533,0.414,0.833,B,0.25,-11.95,Minor,0.0432,90.007,4-Apr,0.269,Electronic
27191,Ghastly,Everybody (feat. Sam King),42,0.00741,0.788,217500,0.966,0.293,C#,0.121,-3.102,Major,0.0475,128.019,4-Apr,0.49,Electronic
70957,empty_field,Saints & Sinners - Eliminate Remix,29,0.0485,0.611,264009,0.73,0.09,G#,0.093,-2.829,Minor,0.0587,134.949,4-Apr,0.329,Electronic
89928,Moloko,Sing It Back - Boris Dlugosch Mix,61,0.00698,0.761,278000,0.775,0.000543,D#,0.0512,-7.495,Minor,0.0339,123.017,4-Apr,0.966,Electronic
20782,Point Point,All This - Pyramid Remix,28,0.0062,0.611,232213,0.872,0.694,A#,0.202,-7.035,Major,0.0345,119.982,4-Apr,0.072,Electronic
30058,Keys N Krates,Music To My Ears (feat. Tory Lanez),60,0.00513,0.502,193043,0.648,0,C,0.204,-5.698,Minor,0.0527,91.837,4-Apr,0.291,Electronic
69137,Ookay,Time Warp,32,0.0374,0.442,220269,0.807,0.00116,C#,0.108,-5.777,Major,0.0763,97.052,4-Apr,0.106,Electronic
42355,DJ Shadow,Nobody Speak,64,0.0405,0.621,195966,0.814,0.00274,D,0.263,-5.937,Major,0.154,160.066,4-Apr,0.304,Electronic
35062,Just A Gent,Drowning,53,0.0425,0.669,253099,0.689,0.00166,F#,0.101,-7.239,Minor,0.0582,94.962,4-Apr,0.0992,Electronic
73048,Apashe,Fuck Boy feat. Kandle,44,0.0508,0.617,256500,0.771,0,A,0.176,-3.751,Minor,0.037,?,4-Apr,0.397,Electronic
36344,Blur,Country Sad Ballad Man - 2012 Remastered Version,38,0.0275,0.661,-1,0.511,0.517,C,0.275,-8.948,Major,0.0312,97.959,4-Apr,0.577,Electronic
70749,FEATHERED SUN,How Strange - Nicola Cruz Remix,54,0.708,0.845,320000,0.352,0.884,D,0.11,-13.821,Minor,0.15,153.033,3-Apr,0.386,Electronic
81209,Zeds Dead,DNA,43,0.0646,0.717,225480,0.932,2.48E-06,B,0.0791,-4.06,Major,0.254,90.853,4-Apr,0.431,Electronic
76105,Fabian Mazur,Murda Me,43,0.0205,0.687,156000,0.523,0.0474,C#,0.0788,-9.743,Major,0.05,139.992,4-Apr,0.251,Electronic
67019,TroyBoi,Back To The Wall,32,0.18,0.772,237857,0.705,0.273,D#,0.133,-4.576,Minor,0.0852,140.051,4-Apr,0.593,Electronic
59466,Wax Tailor,Time to Go - DJ Nu-Mark Remix,28,0.017,0.555,214400,0.713,0.00115,E,0.0381,-6.901,Minor,0.0704,200.071,4-Apr,0.754,Electronic
36574,Kedr Livanskiy,Razrushitelniy Krug (Destructive Cycle),35,0.136,0.671,328327,0.361,0.244,A,0.0995,-12.604,Minor,0.0633,120.094,4-Apr,0.0383,Electronic
40523,Subtronics,Rage,21,0.0184,0.712,264828,0.974,0.458,C#,0.274,-1.156,Minor,0.358,?,4-Apr,0.605,Electronic
24757,Mees Dierdorp,Las Parañas,38,0.0252,0.657,406269,0.508,0.409,E,0.0884,-10.269,Minor,0.0327,120.011,4-Apr,0.174,Electronic
74304,Röyksopp,Bounty Hunters,34,0.000148,0.341,492085,0.931,0.764,G,0.063,-6.594,Minor,0.0389,120.004,4-Apr,0.0319,Electronic
75154,Rickyxsan,This Feeling,54,0.00416,0.667,205714,0.937,0.00147,C#,0.0751,-4.132,Major,0.267,104.926,4-Apr,0.198,Electronic
30436,Nina Kraviz,Pochuvstvui - Original Mix,40,0.00437,0.864,318049,0.867,0.891,F#,0.188,-12.281,Major,0.0524,128.01,4-Apr,0.542,Electronic
53357,Massive Attack,Babel,47,0.0105,0.628,319692,0.654,0.49,E,0.157,-8.866,Minor,0.0431,?,4-Apr,0.542,Electronic
57701,Cocteau Twins,Pandora (For Cindy),45,0.26,0.448,335307,0.555,0.366,C,0.105,-9.919,Major,0.0291,158.294,3-Apr,0.208,Electronic
80018,Kasabian,treat,25,0.016,0.561,-1,0.844,0.249,A#,0.194,-6.945,Minor,0.0351,104.048,4-Apr,0.393,Electronic
49221,The Avalanches,Radio,35,0.0541,0.595,261960,0.979,5.86E-05,C#,0.323,-5.946,Minor,0.148,?,4-Apr,0.501,Electronic
66767,Lusine,Gravity,32,0.163,0.703,309293,0.715,0.694,E,0.118,-7.37,Minor,0.0558,99.985,4-Apr,0.435,Electronic
35697,Everything But The Girl,We Walk the Same Line - 2013 Remaster,38,0.691,0.642,243893,0.502,0,C,0.0998,-12.365,Major,0.0399,139.374,4-Apr,0.469,Electronic
30598,Riot Ten,Rail Breaker (feat. Rico Act),53,0.00591,0.661,-1,0.808,6.01E-05,C,0.112,-5.067,Major,0.062,145.128,4-Apr,0.0784,Electronic
20666,Justice,Heavy Metal x DVNO (WWW),48,0.00751,0.393,283074,0.69,0.000538,A,0.644,-7.031,Major,0.0367,117.168,4-Apr,0.075,Electronic
24620,Just A Gent,Phenomenon,47,0.0218,0.548,260090,0.514,0.00989,F,0.0792,-7.464,Minor,0.0379,90,4-Apr,0.189,Electronic
53461,AC Slater,Another You,34,0.00361,0.94,268800,0.585,0.00263,A,0.083,-8.395,Minor,0.0499,125.004,4-Apr,0.457,Electronic
79424,Geju,Kairosmind,42,0.618,0.854,514885,0.55,0.868,A#,0.102,-13.153,Minor,0.0703,109.998,4-Apr,0.308,Electronic
85219,Ganja White Night,Tengri,30,0.0267,0.487,444800,0.848,0.495,C#,0.107,-5.218,Major,0.0288,149.997,4-Apr,0.0934,Electronic
74733,empty_field,Zwitscherzwitscher,41,0.0472,0.912,629500,0.692,0.611,A,0.557,-9.503,Minor,0.204,106.977,4-Apr,0.506,Electronic
55613,SVDDEN DEATH,Spelljam,28,0.00429,0.656,238345,0.944,1.32E-05,C#,0.102,-1.013,Major,0.295,144.996,4-Apr,0.368,Electronic
28508,The Stone Roses,Shoot You Down - Remastered,51,0.0924,0.527,253453,0.513,0.167,C,0.327,-10.968,Major,0.0305,108.936,4-Apr,0.293,Electronic
61153,empty_field,I Didn't Know I Was Looking for Love - 2013 Remaster,39,0.74,0.685,259040,0.374,0,D,0.0825,-14.57,Major,0.0318,140.605,4-Apr,0.299,Electronic
48822,Cut Copy,Memories We Share,46,0.021,0.663,302267,0.719,0.00919,C#,0.162,-7.128,Minor,0.0479,?,4-Apr,0.489,Electronic
72633,Boys Noize,Killer,41,0.0409,0.76,292893,0.854,0.0233,A#,0.319,-5.204,Minor,0.0596,122.018,4-Apr,0.641,Electronic
35573,Apashe,Fire Inside feat. RIOT - Ganja White Night Remix,29,0.000697,0.749,193767,0.775,0.861,C#,0.106,-5.115,Major,0.0336,125.984,4-Apr,0.544,Electronic
62716,Moby,South Side,44,0.0103,0.61,-1,0.723,0.0447,E,0.0748,-7.572,Major,0.0422,97.147,4-Apr,0.45,Electronic
35359,Christian Löffler,Mosaics,38,0.591,0.798,201334,0.245,0.891,G,0.094,-19.32,Minor,0.0852,117.987,4-Apr,0.286,Electronic
34314,Flying Lotus,Camel,41,0.0132,0.699,142893,0.926,0.2,C,0.311,-6.142,Major,0.285,84.863,4-Apr,0.584,Electronic
74596,Air,Love,37,0.113,0.758,163187,0.511,0.155,F#,0.0796,-8.199,Major,0.179,102.5,4-Apr,0.42,Electronic
26548,Flying Lotus,Zodiac Shit,52,0.0229,0.346,164640,0.753,0.0641,A#,0.3,-4.606,Minor,0.273,79.275,4-Apr,0.184,Electronic
20117,empty_field,Tab Leh - Hobta Remix,42,0.426,0.784,351583,0.596,0.811,A#,0.0971,-10.853,Minor,0.0461,113.974,4-Apr,0.189,Electronic
83143,Vincent,No Mercy,30,0.0735,0.559,212308,0.607,0.288,C,0.139,-6.575,Major,0.0755,129.988,4-Apr,0.19,Electronic
35505,Boards of Canada,An Eagle In Your Mind,44,0.371,0.825,385520,0.467,0.845,F#,0.0594,-14.055,Major,0.0753,96.012,4-Apr,0.249,Electronic
67845,3LAU,Close - Price & Takis Remix,31,0.107,0.679,197143,0.842,1.98E-06,C#,0.479,-4.551,Minor,0.0335,139.947,3-Apr,0.26,Electronic
53371,RayRay,Marijade,27,0.000827,0.583,192855,0.888,0.000212,D,0.387,-3.918,Major,0.0425,77.027,4-Apr,0.267,Electronic
66347,Riot Ten,Hit The Floor,28,0.000113,0.471,184800,0.945,0.0192,C,0.327,-2.751,Major,0.19,149.906,4-Apr,0.23,Electronic
39312,Sullivan King,Step Back,39,6.42E-05,0.593,-1,0.995,0.0501,F#,0.388,-0.606,Major,0.263,127.978,4-Apr,0.158,Electronic
60774,Bassnectar,Probable Cause,29,2.75E-05,0.626,228000,0.766,0.761,F,0.667,-5.377,Major,0.0344,140.013,4-Apr,0.34,Electronic
36921,Riot Ten,Dem Hands Doe,43,0.0061,0.546,230400,0.993,0.253,C#,0.232,-2.068,Major,0.396,150,4-Apr,0.445,Electronic
61688,Borgore,School Daze - Borgore & Tisoki Remix,31,0.0184,0.642,237724,0.788,4.86E-05,C,0.113,-2.749,Major,0.101,144.861,4-Apr,0.448,Electronic
82240,Lindstrøm,Naa Er Druene Paa Sitt Beste,40,0.344,0.862,-1,0.387,0.889,C,0.355,-13.694,Major,0.0613,120.003,4-Apr,0.841,Electronic
34087,Björk,An Echo A Stain,30,0.59,0.542,244440,0.519,0.147,D,0.182,-13.182,Major,0.0617,127.924,4-Apr,0.0752,Electronic
53771,Bicep,Drift,45,0.967,0.507,294692,0.661,0.929,D,0.113,-10.37,Minor,0.04,127.005,3-Apr,0.355,Electronic
42971,empty_field,Stay The Same - Live,36,0.66,0.257,297347,0.606,0.000603,G#,0.67,-8.268,Minor,0.0497,?,4-Apr,0.31,Electronic
27561,Dillon Francis,We The Funk - BOXINBOX Remix,36,0.142,0.746,242667,0.723,0.000404,F#,0.0879,-7.046,Minor,0.0461,89.979,4-Apr,0.143,Electronic
57627,Bassnectar,The Mothership,53,0.0209,0.573,245143,0.826,0.00703,B,0.0783,-3.995,Minor,0.0458,159.939,4-Apr,0.277,Electronic
57737,Air,So Light Is Her Footfall - Breakbot Remix,36,0.0365,0.657,255107,0.468,0.921,C#,0.0737,-6.877,Major,0.0278,98.023,4-Apr,0.193,Electronic
55879,Fatboy Slim,Star 69,23,0.149,0.846,343547,0.842,0.0942,C,0.481,-10.019,Major,0.167,135.625,4-Apr,0.265,Electronic
66542,Black Tiger Sex Machine,Madness - Champagne Drip Remix,34,0.000109,0.522,234207,0.96,0.00332,G#,0.386,-2.05,Major,0.169,144.921,4-Apr,0.209,Electronic
52417,Zomboy,Lights Out - Ghastly Remix,54,0.00678,0.422,204000,0.98,0.0105,C#,0.255,-3.297,Major,0.233,128.475,4-Apr,0.367,Electronic
73938,QUIX,Earthquake (feat. Bok Nero) - Luca Lush Remix,49,0.00729,0.725,198750,0.817,0.0337,G#,0.135,-5.356,Major,0.102,128.014,4-Apr,0.652,Electronic
28447,empty_field,Don't Cry,29,0.256,0.451,254600,0.392,6.91E-06,D#,0.106,-10.404,Minor,0.0364,114.477,4-Apr,0.1,Electronic
34717,New Order,Regret,33,0.000819,0.504,249840,0.966,0.0747,F,0.226,-3.116,Major,0.0329,129.595,4-Apr,0.742,Electronic
72002,empty_field,Edge,29,0.00148,0.536,361714,0.937,0.0266,B,0.104,-5.415,Major,0.0492,140.008,4-Apr,0.138,Electronic
55466,Sneaker Pimps,Kiro TV,36,0.00594,0.646,223640,0.785,0.101,D,0.132,-4.319,Major,0.0355,139.001,4-Apr,0.336,Electronic
66466,Jamiroquai,Stillness in Time - Remastered,38,0.513,0.652,256640,0.912,0.602,C#,0.152,-6.76,Major,0.0415,110.183,4-Apr,0.836,Electronic
38563,RJD2,Milk Tooth,28,0.154,0.671,236387,0.904,0.874,F#,0.248,-6.878,Major,0.0498,?,5-Apr,0.651,Electronic
75610,RJD2,Since We Last Spoke,35,0.00745,0.616,254427,0.631,0.6,F,0.0479,-5.576,Minor,0.037,119.72,4-Apr,0.152,Electronic
56396,GAS,Pop 4,36,0.499,0.479,591093,0.744,0.845,G#,0.155,-15.271,Major,0.0352,119.463,4-Apr,0.714,Electronic
53157,JOYRYDE,WINDOWS FT. RICK RO$$,51,0.0394,0.691,234750,0.931,3.07E-06,B,0.708,-3.639,Major,0.354,160.158,4-Apr,0.471,Electronic
62832,Lindstrøm,I Feel Space,41,0.00887,0.795,421333,0.573,0.946,C#,0.0916,-9.839,Major,0.0419,122.062,4-Apr,0.695,Electronic
48145,Black Tiger Sex Machine,Religion - Original Mix,39,0.00628,0.666,336231,0.937,0.436,G,0.12,-2.479,Minor,0.0745,129.913,4-Apr,0.155,Electronic
61474,Vitalic,Trahison,46,0.0159,0.628,271627,0.703,0.0492,A,0.0913,-8.429,Minor,0.0428,105.409,4-Apr,0.36,Electronic
72255,Datsik,Firepower,34,0.000723,0.467,309577,0.83,0.0172,G#,0.406,-5.197,Major,0.0574,140.028,4-Apr,0.0394,Electronic
24088,Excision,Harambe (Barely Alive Remix),30,0.0112,0.514,173600,0.896,0.00937,D,0.107,-3.132,Minor,0.277,149.662,4-Apr,0.066,Electronic
67007,Ladytron,He Took Her to a Movie,34,0.0222,0.804,190293,0.948,0.221,A,0.263,-5.283,Minor,0.0282,114.992,4-Apr,0.984,Electronic
84437,Big Gigantic,Clvdbvrst,29,0.00415,0.523,278856,0.99,0.781,F,0.257,-2.923,Major,0.139,148.001,4-Apr,0.372,Electronic
42437,Seven Lions,December,42,0.0214,0.456,401733,0.603,4.56E-05,D#,0.089,-5.49,Minor,0.0304,139.726,4-Apr,0.0537,Electronic
80568,Boombox Cartel,Alamo - WOLFIK Remix,33,0.0498,0.559,-1,0.681,0.687,F#,0.258,-14.88,Major,0.061,169.981,4-Apr,0.0758,Electronic
86667,Lemon Jelly,Nice Weather for Ducks,42,0.021,0.573,368000,0.969,0.927,G,0.119,-4.092,Major,0.0433,133.54,4-Apr,0.775,Electronic
60673,The Prodigy,Piranha,38,0.00128,0.506,244893,0.971,0.749,E,0.137,-4.511,Major,0.177,165.018,4-Apr,0.495,Electronic
46009,Bicep,Ayaya,42,0.0726,0.686,216268,0.547,0.903,A,0.0846,-9.245,Minor,0.0504,109.003,4-Apr,0.29,Electronic
56485,Massive Attack,Inertia Creeps,56,0.0518,0.365,357133,0.806,0.52,G#,0.135,-8.948,Major,0.0849,167.383,4-Apr,0.388,Electronic
32809,Flosstradamus,How You Gon' Do That (feat. Cara),43,0.0264,0.74,222604,0.722,8.97E-05,G#,0.115,-6.337,Major,0.0614,101.513,4-Apr,0.421,Electronic
32993,Dirt Monkey,Warning,37,0.0188,0.595,294000,0.944,0.91,F,0.0844,-4.546,Minor,0.0904,160.087,4-Apr,0.254,Electronic
52449,Dillon Francis,We Make It Bounce,39,0.000761,0.791,250147,0.708,0.00071,D#,0.0613,-4.629,Major,0.0501,127.987,4-Apr,0.618,Electronic
59631,Thievery Corporation,Vampires,31,0.191,0.818,297427,0.894,0.0137,F,0.0922,-6.868,Minor,0.0513,117.986,4-Apr,0.55,Electronic
84622,DJ Snake,Here Comes The Night - Junkie Kid Remix,35,0.0634,0.427,274512,0.952,1.40E-06,A#,0.116,-2.428,Minor,0.0858,159.987,4-Apr,0.15,Electronic
20690,Jean-Michel Jarre,FLYING TOTEMS - movement 2,23,0.715,0.524,233813,0.574,0.838,A,0.0826,-11.262,Minor,0.0269,127.964,4-Apr,0.354,Electronic
35924,Jean du Voyage,Temple,33,0.289,0.69,129298,0.34,0.724,F#,0.325,-12.566,Minor,0.048,130.018,4-Apr,0.0485,Electronic
62509,Nightmares On Wax,Master Plan,34,0.474,0.622,241280,0.309,0.0528,A#,0.107,-12.643,Minor,0.0277,89.924,4-Apr,0.409,Electronic
68168,RL Grime,Scylla,45,0.0042,0.619,287143,0.981,0.83,G#,0.214,-3.398,Minor,0.064,139.98,4-Apr,0.424,Electronic
39876,1788-L,F U L L / B U R S T,44,0.00954,0.385,240000,0.646,0.000345,B,0.0994,-3.985,Major,0.0529,89.927,4-Apr,0.0359,Electronic
29061,Kill The Noise,Spitfire Riddim (feat. twoton),31,0.00789,0.53,239493,0.99,2.78E-06,F#,0.121,-2.724,Minor,0.322,169.821,4-Apr,0.396,Electronic
63367,KRANE,Icy,28,0.021,0.711,156000,0.726,0.534,C#,0.0804,-4.959,Major,0.0401,140.153,4-Apr,0.132,Electronic
85846,Swizzymack,Clout,28,0.00279,0.808,229023,0.711,0.00217,A#,0.636,-5.589,Minor,0.154,142.009,4-Apr,0.117,Electronic
21393,Björk,Joga,43,0.405,0.321,-1,0.697,0.000155,C#,0.0721,-6.266,Minor,0.057,146.161,4-Apr,0.234,Electronic
49572,Flux Pavilion,I Feel It,28,0.00015,0.462,313069,0.736,0.454,E,0.15,-6.007,Major,0.0318,130.044,4-Apr,0.0973,Electronic
57452,The Prodigy,Invaders Must Die,56,0.000508,0.606,295027,0.9,0.901,F#,0.112,-5.168,Major,0.0547,140.035,4-Apr,0.115,Electronic
51064,LCD Soundsystem,Thrills,32,0.000459,0.682,222693,0.757,0.442,C#,0.158,-10.132,Major,0.0471,108.007,4-Apr,0.611,Electronic
24705,Snails,To the Grave,34,0.00479,0.54,172800,0.945,3.96E-05,F,0.344,-3.997,Minor,0.197,149.899,4-Apr,0.257,Electronic
36363,The Stone Roses,Sally Cinnamon - Single Mix,55,0.00521,0.32,175000,0.594,0,G,0.279,-12.639,Major,0.0359,130.476,4-Apr,0.263,Electronic
54071,Bear Grillz,Brain on Dub,30,0.0157,0.72,208000,0.994,0.0535,C,0.148,-2.381,Major,0.292,150.042,4-Apr,0.144,Electronic
34558,Dillon Francis,Ven,54,0.00828,0.743,186004,0.723,2.02E-05,C,0.259,-5.815,Major,0.217,?,4-Apr,0.39,Electronic
54606,Falcons,All Over Again,35,0.0325,0.695,-1,0.735,0.00461,A,0.348,-3.854,Major,0.25,102.07,4-Apr,0.348,Electronic
54300,Borgore,Nympho,44,0.00504,0.838,241304,0.765,8.11E-05,G,0.0651,-4.991,Major,0.323,140.042,4-Apr,0.709,Electronic
88459,Hraach,Eternal Soul - Original Mix,44,0.488,0.809,357947,0.624,0.895,A#,0.0887,-11.129,Minor,0.0514,115.004,4-Apr,0.34,Electronic
70466,Flosstradamus,Drop Top,36,0.0257,0.599,226954,0.904,0.0245,A,0.0608,-4.433,Major,0.123,140.099,4-Apr,0.54,Electronic
80161,The Crystal Method,Divided By Night,28,0.0643,0.703,303373,0.937,0.0207,C,0.544,-2.379,Major,0.0984,101.025,4-Apr,0.757,Electronic
34929,Björk,Blissing Me,40,0.897,0.487,-1,0.5,6.06E-05,A,0.413,-8.599,Minor,0.0314,105.964,4-Apr,0.273,Electronic
29557,DROELOE,Kintsugi,57,0.00183,0.659,208500,0.763,0.0129,C,0.0578,-6.17,Major,0.0819,160.02,4-Apr,0.265,Electronic
70088,DJ Krush,Bluezone,34,0.0018,0.623,-1,0.72,0.717,C#,0.118,-8.778,Major,0.0692,150.027,4-Apr,0.133,Electronic
86739,KRANE,Outside,31,0.302,0.492,232131,0.526,4.73E-05,A,0.257,-6.712,Minor,0.044,122.178,4-Apr,0.163,Electronic
25924,Dirtcaps,NO (feat. Cadet),46,0.125,0.788,174060,0.837,6.96E-05,A#,0.559,-4.945,Minor,0.128,?,4-Apr,0.478,Electronic
88985,Jamiroquai,Travelling Without Moving - Remastered,49,0.0179,0.67,220080,0.96,0.64,C#,0.122,-9.371,Minor,0.0596,126.312,4-Apr,0.605,Electronic
36242,Thievery Corporation,Drop Your Guns,36,0.306,0.803,224040,0.444,0.0254,C#,0.318,-9.078,Minor,0.0773,140.042,4-Apr,0.44,Electronic
24764,Jamiroquai,Canned Heat - Remastered,46,0.0361,0.709,226213,0.869,0,C,0.0639,-5.013,Major,0.181,128.175,4-Apr,0.727,Electronic
35744,GTA,Muevel Booti,38,0.021,0.884,254753,0.761,0.0309,A#,0.0471,-4.787,Minor,0.241,?,4-Apr,0.693,Electronic
28795,Mo' Horizons,Flyin'Away,47,0.0721,0.84,521867,0.772,0.534,A#,0.0536,-9.754,Minor,0.15,96.999,4-Apr,0.796,Electronic
51263,Lindstrøm,Rà-Àkõ-St,36,0.0225,0.686,391320,0.86,0.886,D,0.0716,-6.55,Major,0.057,117.983,4-Apr,0.695,Electronic
70963,Xique-Xique,1542,48,0.46,0.775,347600,0.704,0.559,B,0.208,-12.542,Minor,0.0633,100.002,4-Apr,0.471,Electronic
28349,PEEKABOO,Step It Up,29,0.00628,0.573,203409,0.628,0.717,C#,0.604,-8.298,Major,0.159,104.688,3-Apr,0.0363,Electronic
70555,Zomboy,Mind Control,41,0.00991,0.741,222857,0.99,0.0242,A,0.123,-2.618,Major,0.0409,139.992,4-Apr,0.65,Electronic
37352,SVDDEN DEATH,Take Ya Head Off,46,0.0211,0.703,260598,0.972,0.0495,B,0.0967,-0.302,Major,0.324,140.076,4-Apr,0.167,Electronic
